"DATE","WEIGHT","TICKER"
"2021-01-29",0.000286147128905901,"IPG"
"2021-01-29",0.000399980609433085,"J"
"2021-01-29",0.0130893786716752,"JNJ"
"2021-01-29",0.00109267123833132,"JCI"
"2021-01-29",0.00132409428523257,"KLAC"
"2021-01-29",0.000971514487593274,"KMI"
"2021-01-29",0.000578208295217636,"KSU"
"2021-01-29",0.000371476106168183,"EVRG"
"2021-01-29",0.000617469928745419,"K"
"2021-01-29",0.00136372793333921,"KMB"
"2021-01-29",0.00080059239048015,"KR"
"2021-01-29",0.00211236225106336,"LRCX"
"2021-01-29",0.00016560434555344,"LEG"
"2021-01-29",0.000697106952650752,"LEN"
"2021-01-29",0.00606362895779575,"LLY"
"2021-01-29",0.000345508662870688,"LB"
"2021-01-29",0.000267965491857792,"LNC"
"2021-01-29",0.00274751778796973,"LMT"
"2021-01-29",0.000379440885465081,"L"
"2021-01-29",0.00372628233064936,"LOW"
"2021-01-29",0.000174197135421663,"MRO"
"2021-01-29",0.000291300596162423,"HST"
"2021-01-29",0.00170180831848458,"MMC"
"2021-01-29",0.00043316505905654,"MAS"
"2021-01-29",0.000678727760037769,"MKC"
"2021-01-29",0.00472019380579722,"MCD"
"2021-01-29",0.00232533500063686,"SPGI"
"2021-01-29",0.000853844257482186,"MCK"
"2021-01-29",0.00456744623727239,"MDT"
"2021-01-29",0.00285849013566893,"CVS"
"2021-01-29",0.00594321495972842,"MRK"
"2021-01-29",0.0026687471930243,"MU"
"2021-01-29",0.000581801677739879,"ETR"
"2021-01-29",0.00309330365395137,"MMM"
"2021-01-29",0.000865730630381566,"MSI"
"2021-01-29",0.000621418741269047,"VTRS"
"2021-01-29",0.00781792309807671,"BAC"
"2021-01-29",0.000310638840765615,"NWL"
"2021-01-29",0.00145936895929202,"NEM"
"2021-01-29",0.00517717521694792,"NKE"
"2021-01-29",NA,"NDSN"
"2021-01-29",0.00181813197246575,"NSC"
"2021-01-29",0.000914300575030495,"ES"
"2021-01-29",0.000258715562033752,"NI"
"2021-01-29",0.00102484890319279,"XEL"
"2021-01-29",0.000566229146584992,"NTRS"
"2021-01-29",0.00145640966680854,"NOC"
"2021-01-29",0.00376540990774441,"WFC"
"2021-01-29",0.000448446833722419,"NUE"
"2021-01-29",0.000569361130873379,"OXY"
"2021-01-29",0.000508707146204743,"FE"
"2021-01-29",0.000539499624701186,"OKE"
"2021-01-29",0.00185345325217743,"PNC"
"2021-01-29",0.00096983266172166,"PPG"
"2021-01-29",0.000963670020243758,"PCAR"
"2021-01-29",NA,"PCG"
"2021-01-29",0.00114013891481824,"SRE"
"2021-01-29",0.00103879975332468,"PH"
"2021-01-29",0.000959812728911733,"PAYX"
"2021-01-29",0.000648406720985212,"PPL"
"2021-01-29",0.000276121180330968,"PNR"
"2021-01-29",0.00575253470194808,"PEP"
"2021-01-29",0.00608210247267853,"PFE"
"2021-01-29",0.00123578974789751,"EXC"
"2021-01-29",0.0023269325454487,"MO"
"2021-01-29",0.00165277874494444,"COP"
"2021-01-29",0.000184767103674249,"PVH"
"2021-01-29",0.00962284806181375,"PG"
"2021-01-29",0.000870041181580852,"PEG"
"2021-01-29",0.000355456183389621,"PHM"
"2021-01-29",0.000418496993308965,"RJF"
"2021-01-29",0.000879886087846044,"ROK"
"2021-01-29",0.000539742363577629,"ROL"
"2021-01-29",0.00120760021566542,"ROST"
"2021-01-29",0.000942538749098022,"SLB"
"2021-01-29",0.000199895099451795,"SEE"
"2021-01-29",0.0019151186528444,"SHW"
"2021-01-29",0.000224142612765482,"AOS"
"2021-01-29",0.000404817250666382,"SJM"
"2021-01-29",0.000297425062205791,"SNA"
"2021-01-29",0.000501436668240831,"KEY"
"2021-01-29",0.000670990029921843,"EIX"
"2021-01-29",0.00189686268328847,"SO"
"2021-01-29",0.000790807089269297,"LUV"
"2021-01-29",0.00621837470456194,"T"
"2021-01-29",0.000847245026667058,"SWK"
"2021-01-29",0.000752720729632951,"STT"
"2021-01-29",0.00121287550543989,"PSA"
"2021-01-29",0.00253144223317413,"SYK"
"2021-01-29",0.00111019811161574,"SYY"
"2021-01-29",0.000535987264661236,"TFX"
"2021-01-29",0.000574359252283677,"TER"
"2021-01-29",0.00464289422830966,"TXN"
"2021-01-29",0.000315734928590541,"TXT"
"2021-01-29",0.00615724992052169,"TMO"
"2021-01-29",0.000288349456980556,"GL"
"2021-01-29",0.00051967322806218,"TYL"
"2021-01-29",0.000577837068232475,"TSN"
"2021-01-29",0.000380101786912307,"UAL"
"2021-01-29",0.00054792908793629,"AEE"
"2021-01-29",0.00405589147748052,"UNP"
"2021-01-29",0.000345114610298565,"UDR"
"2021-01-29",0.00964703856388979,"UNH"
"2021-01-29",0.00337893042086054,"UPS"
"2021-01-29",0.00308892536695106,"RTX"
"2021-01-29",0.000295366786968834,"UHS"
"2021-01-29",0.000913767409454665,"VFC"
"2021-01-29",0.000488868835991899,"VAR"
"2021-01-29",0.000231783501774801,"VNO"
"2021-01-29",0.000602359538917819,"VMC"
"2021-01-29",0.0121152389754942,"WMT"
"2021-01-29",0.00132336803880667,"WBA"
"2021-01-29",0.000674831164305635,"WST"
"2021-01-29",0.000523290947656344,"WDC"
"2021-01-29",0.000709594286362269,"WY"
"2021-01-29",0.000349771457667856,"WHR"
"2021-01-29",0.000785290373985731,"WMB"
"2021-01-29",0.000854715073375551,"WEC"
"2021-01-29",0.000370354129266406,"LNT"
"2021-01-29",0.000127162780550598,"XRX"
"2021-01-29",0.00234353043398568,"TJX"
"2021-01-29",0.000220761921688667,"ZION"
"2021-01-29",0.000336793646019792,"JKHY"
"2021-01-29",0.00197273776956233,"TFC"
"2021-01-29",0.00369902340346195,"MS"
"2021-01-29",0.00107996151638419,"TROW"
"2021-01-29",0.0533238855985926,"MSFT"
"2021-01-29",0.00542256963165028,"ORCL"
"2021-01-29",0.000413413178717536,"IT"
"2021-01-29",0.000500908069123497,"NVR"
"2021-01-29",0.00669372953152093,"ADBE"
"2021-01-29",0.00209843971803376,"FISV"
"2021-01-29",0.000144201220472196,"UNM"
"2021-01-29",0.000748607957414243,"CERN"
"2021-01-29",0.000486528192260714,"PEAK"
"2021-01-29",0.00155518019570289,"PGR"
"2021-01-29",0.00110853852612215,"CDNS"
"2021-01-29",0.000530635571897524,"CCL"
"2021-01-29",0.000448488937981542,"DRE"
"2021-01-29",0.000480042205775854,"ABMD"
"2021-01-29",NA,"TIF"
"2021-01-29",0.000356322352053465,"XRAY"
"2021-01-29",0.000835188556084266,"VIAC"
"2021-01-29",0.00223446454918098,"ZTS"
"2021-01-29",0.00282327671270772,"SCHW"
"2021-01-29",0.000797833462564448,"FAST"
"2021-01-29",0.000716572376872054,"MXIM"
"2021-01-29",0.00075696310185736,"FRC"
"2021-01-29",0.00113867262017939,"APH"
"2021-01-29",0.000797497631880955,"PXD"
"2021-01-29",0.000429973057629186,"MGM"
"2021-01-29",0.00143389905453787,"WM"
"2021-01-29",0.00119165236197719,"FCX"
"2021-01-29",0.000336801322619958,"WRB"
"2021-01-29",0.000412384203403099,"CINF"
"2021-01-29",0.000337285364172573,"DVN"
"2021-01-29",0.000679568819885404,"LH"
"2021-01-29",0.000701383070399951,"VLO"
"2021-01-29",0.000429631755851713,"IEX"
"2021-01-29",NA,"TECH"
"2021-01-29",NA,"BRO"
"2021-01-29",0.00038010237669319,"NLOK"
"2021-01-29",0.00551455109313148,"ABBV"
"2021-01-29",0.000176816272161841,"PBCT"
"2021-01-29",0.000906127244641406,"EOG"
"2021-01-29",0.00126512092218528,"EA"
"2021-01-29",0.00069236095814841,"SIVB"
"2021-01-29",0.00476972280335075,"TMUS"
"2021-01-29",0.00103901660981185,"IQV"
"2021-01-29",0.000231173593361835,"NWSA"
"2021-01-29",0.000114878172663965,"NWS"
"2021-01-29",NA,"PTC"
"2021-01-29",0.00122494702046434,"TWTR"
"2021-01-29",0.00067724909493539,"PAYC"
"2021-01-29",0.000577543460069078,"CTLT"
"2021-01-29",0.000803109336328676,"KEYS"
"2021-01-29",0.00022268332112692,"COG"
"2021-01-29",0.000598768412193156,"SYF"
"2021-01-29",0.00070927009859348,"ANET"
"2021-01-29",0.00573541883644558,"CSCO"
"2021-01-29",0.000626155009720754,"HOLX"
"2021-01-29",NA,"CZR"
"2021-01-29",0.000474340498936602,"CFG"
"2021-01-29",0.00167574488019506,"HCA"
"2021-01-29",0.000976135150152811,"XLNX"
"2021-01-29",0.000502581708165903,"TRMB"
"2021-01-29",NA,"SEDG"
"2021-01-29",0.000765144142069413,"ETSY"
"2021-01-29",NA,"CDAY"
"2021-01-29",0.000775797555020662,"AZO"
"2021-01-29",0.00161027404746148,"REGN"
"2021-01-29",0.00124452617608044,"IDXX"
"2021-01-29",0.000494457207671579,"AES"
"2021-01-29",0.00139715686954122,"MNST"
"2021-01-29",0.00181565660388351,"VRTX"
"2021-01-29",0.000630243944428712,"ZBRA"
"2021-01-29",0.00132551628961308,"BIIB"
"2021-01-29",0.00836785239297868,"PYPL"
"2021-01-29",0.000693783910750278,"ODFL"
"2021-01-29",0.000217641596469188,"KIM"
"2021-01-29",0.000177640346929637,"PRGO"
"2021-01-29",0.00541000167534925,"QCOM"
"2021-01-29",0.00250638394884251,"GILD"
"2021-01-29",0.00125592109386626,"ROP"
"2021-01-29",0.00119151052561835,"SNPS"
"2021-01-29",0.000311629136207607,"MHK"
"2021-01-29",0.0039257738169828,"LIN"
"2021-01-29",0.00154675843680441,"BSX"
"2021-01-29",0.000486766209842129,"STE"
"2021-01-29",0.000851366644989419,"DHI"
"2021-01-29",0.00347389818831364,"SBUX"
"2021-01-29",NA,"MTCH"
"2021-01-29",0.000486509488434415,"HPE"
"2021-01-29",0.00067914447269245,"FTV"
"2021-01-29",0.0015453527243969,"HUM"
"2021-01-29",0.00301728963297965,"INTU"
"2021-01-29",0.00108019137914001,"MCHP"
"2021-01-29",0.00200407280623806,"CB"
"2021-01-29",0.000939517915798762,"ORLY"
"2021-01-29",0.000444455063509966,"RCL"
"2021-01-29",0.000324851503013396,"HWM"
"2021-01-29",0.000573803462286459,"CDW"
"2021-01-29",0.000993331464510921,"ALL"
"2021-01-29",0.000208069625252058,"FLIR"
"2021-01-29",NA,"CPT"
"2021-01-29",0.000699375732114731,"EQR"
"2021-01-29",0.000312945137304072,"BWA"
"2021-01-29",0.000333225238812969,"LW"
"2021-01-29",NA,"KDP"
"2021-01-29",0.00114978483937657,"MAR"
"2021-01-29",0.00475819460453404,"COST"
"2021-01-29",0.000244004768718576,"REG"
"2021-01-29",0.00059907384858742,"INCY"
"2021-01-29",0.00092941344468097,"SPG"
"2021-01-29",0.000407383601255537,"EMN"
"2021-01-29",0.000462760597214999,"MAA"
"2021-01-29",0.000545529648994594,"MLM"
"2021-01-29",0.000503288366856172,"TSCO"
"2021-01-29",0.000527794321543217,"ALB"
"2021-01-29",0.000288267450615736,"IVZ"
"2021-01-29",0.000332222465009556,"WRK"
"2021-01-29",0.000696453653128592,"AVB"
"2021-01-29",0.000789897857152305,"CPRT"
"2021-01-29",0.00232522449977828,"PLD"
"2021-01-29",NA,"INVH"
"2021-01-29",0.00053262325295355,"IR"
"2021-01-29",NA,"PENN"
"2021-01-29",0.00047620676468256,"ESS"
"2021-01-29",0.000672127848002862,"O"
"2021-01-29",0.000146429380949529,"FTI"
"2021-01-29",0.00145861316194832,"COF"
"2021-01-29",0.00072875638459904,"DLTR"
"2021-01-29",0.000649852671993556,"ABC"
"2021-01-29",0.000464327933663371,"DRI"
"2021-01-29",0.000890325800780835,"RMD"
"2021-01-29",0.000419950308806041,"BKR"
"2021-01-29",NA,"VICI"
"2021-01-29",NA,"MRNA"
"2021-01-29",0.00117564699261341,"DOW"
"2021-01-29",0.000320785654798051,"FOXA"
"2021-01-29",0.000234892465101785,"FOX"
"2021-01-29",0.000905133452576009,"CTVA"
"2021-01-29",0.0008536143090786,"OTIS"
"2021-01-29",0.00101702758817189,"CARR"
"2021-01-29",0.000166551613203454,"VNT"
"2021-01-29",NA,NA
"2021-01-29",NA,NA
"2021-01-29",NA,NA
"2021-01-29",NA,NA
"2021-01-29",NA,NA
"2021-01-29",NA,NA
"2021-01-29",NA,NA
"2021-01-29",NA,NA
"2021-01-29",NA,NA
"2021-01-29",NA,NA
"2021-01-29",0.000254326611429321,"DISH"
"2021-01-29",0.000430497143322584,"WAB"
"2021-01-29",NA,"ACGL"
"2021-01-29",0.000257126886794878,"RE"
"2021-01-29",0.000433527494191793,"POOL"
"2021-01-29",0.000400668176291337,"DVA"
"2021-01-29",0.000286563393814785,"HSIC"
"2021-01-29",0.00163401971759337,"EL"
"2021-01-29",0.000500543961875621,"WAT"
"2021-01-29",0.000452369538917087,"NTAP"
"2021-01-29",0.000500282333247123,"CTXS"
"2021-01-29",0.00052446323241025,"HIG"
"2021-01-29",0.00102217990878465,"ALXN"
"2021-01-29",0.000295735262862393,"IRM"
"2021-01-29",0.00105234029030548,"TRV"
"2021-01-29",0.000927638860754277,"ANSS"
"2021-01-29",NA,"FDS"
"2021-01-29",0.000146506701680491,"NOV"
"2021-01-29",NA,"STLD"
